frame,renderedFrame,stopwatchTicks,intervalSeconds,tick,simulationSeconds,paused,casting,areaCasts
4046,4046,754037040,0.0065924,632,42.133335530757904,False,False,3
4047,4047,754126721,0.0089681,632,42.133335530757904,False,False,3
4048,4048,754219827,0.0093106,632,42.133335530757904,False,False,3
4049,4049,754284687,0.006486,632,42.133335530757904,False,False,3
4050,4050,754377667,0.009298,633,42.200002200901508,False,False,3
4051,4051,754462002,0.0084335,633,42.200002200901508,False,False,3
4052,4052,754551927,0.0089925,633,42.200002200901508,False,False,3
4053,4053,754618030,0.0066103,633,42.200002200901508,False,False,3
4054,4054,754714100,0.009607,634,42.266668871045113,False,False,3
4055,4055,754815395,0.0101295,634,42.266668871045113,False,False,3
4056,4056,754855192,0.0039797,634,42.266668871045113,False,False,3
4057,4057,754949297,0.0094105,634,42.266668871045113,False,False,3
4058,4058,755032022,0.0082725,635,42.333335541188717,False,False,3
4059,4059,755124850,0.0092828,635,42.333335541188717,False,False,3
4060,4060,755206001,0.0081151,635,42.333335541188717,False,False,3
4061,4061,755302503,0.0096502,636,42.400002211332321,False,False,3
4062,4062,755384284,0.0081781,636,42.400002211332321,False,False,3
4063,4063,755460306,0.0076022,636,42.400002211332321,False,False,3
4064,4064,755544780,0.0084474,636,42.400002211332321,False,False,3
4065,4065,755633718,0.0088938,637,42.466668881475925,False,False,3
4066,4066,755718897,0.0085179,637,42.466668881475925,False,False,3
4067,4067,755785275,0.0066378,637,42.466668881475925,False,False,3
4068,4068,755866997,0.0081722,637,42.466668881475925,False,False,3
4069,4069,755961645,0.0094648,637,42.466668881475925,False,False,3
4070,4070,756049069,0.0087424,638,42.53333555161953,False,False,3
4071,4071,756116008,0.0066939,638,42.53333555161953,False,False,3
4072,4072,756203698,0.008769,638,42.53333555161953,False,False,3
4073,4073,756299168,0.009547,639,42.600002221763134,False,False,3
4074,4074,756393067,0.0093899,639,42.600002221763134,False,False,3
4075,4075,756456794,0.0063727,639,42.600002221763134,False,False,3
4076,4076,756552360,0.0095566,639,42.600002221763134,False,False,3
4077,4077,756622313,0.0069953,639,42.600002221763134,False,False,3
4078,4078,756720428,0.0098115,640,42.666668891906738,False,False,3
4079,4079,756783182,0.0062754,640,42.666668891906738,False,False,3
4080,4080,756872518,0.0089336,640,42.666668891906738,False,False,3
4081,4081,756954802,0.0082284,640,42.666668891906738,False,False,3
4082,4082,757045662,0.009086,641,42.733335562050343,False,False,3
4083,4083,757126955,0.0081293,641,42.733335562050343,False,False,3
4084,4084,757217058,0.0090103,641,42.733335562050343,False,False,3
4085,4085,757308626,0.0091568,642,42.800002232193947,False,False,3
4086,4086,757372749,0.0064123,642,42.800002232193947,False,False,3
4087,4087,757458441,0.0085692,642,42.800002232193947,False,False,3
4088,4088,757543501,0.008506,642,42.800002232193947,False,False,3
4089,4089,757633335,0.0089834,642,42.800002232193947,False,False,3
4090,4090,757718980,0.0085645,643,42.866668902337551,False,False,3
4091,4091,757808695,0.0089715,643,42.866668902337551,False,False,3
4092,4092,757869403,0.0060708,643,42.866668902337551,False,False,3
4093,4093,757958836,0.0089433,643,42.866668902337551,False,False,3
4094,4094,758042277,0.0083441,644,42.933335572481155,False,False,3
4095,4095,758129500,0.0087223,644,42.933335572481155,False,False,3
4096,4096,758212311,0.0082811,644,42.933335572481155,False,False,3
4097,4097,758284659,0.0072348,644,42.933335572481155,False,False,3
4098,4098,758368980,0.0084321,645,43.00000224262476,False,False,3
4099,4099,758472452,0.0103472,645,43.00000224262476,False,False,3
4100,4100,758535840,0.0063388,645,43.00000224262476,False,False,3
4101,4101,758631065,0.0095225,646,43.066668912768364,False,False,3
4102,4102,758719263,0.0088198,646,43.066668912768364,False,False,3
4103,4103,758784835,0.0065572,646,43.066668912768364,False,False,3
4104,4104,758872990,0.0088155,646,43.066668912768364,False,False,3
4105,4105,758959542,0.0086552,646,43.066668912768364,False,False,3
4106,4106,759046405,0.0086863,647,43.133335582911968,False,False,3
4107,4107,759132812,0.0086407,647,43.133335582911968,False,False,3
4108,4108,759201342,0.006853,647,43.133335582911968,False,False,3
4109,4109,759284504,0.0083162,647,43.133335582911968,False,False,3
4110,4110,759377122,0.0092618,648,43.200002253055573,False,False,3
4111,4111,759461763,0.0084641,648,43.200002253055573,False,False,3
4112,4112,759549406,0.0087643,648,43.200002253055573,False,False,3
4113,4113,759637865,0.0088459,649,43.266668923199177,False,False,3
4114,4114,759700572,0.0062707,649,43.266668923199177,False,False,3
4115,4115,759786856,0.0086284,649,43.266668923199177,False,False,3
4116,4116,759886221,0.0099365,649,43.266668923199177,False,False,3
4117,4117,759954809,0.0068588,649,43.266668923199177,False,False,3
4118,4118,760038121,0.0083312,650,43.333335593342781,False,False,3
4119,4119,760126902,0.0088781,650,43.333335593342781,False,False,3
4120,4120,760211080,0.0084178,650,43.333335593342781,False,False,3
4121,4121,760304557,0.0093477,651,43.400002263486385,False,False,3
4122,4122,760368510,0.0063953,651,43.400002263486385,False,False,3
4123,4123,760462462,0.0093952,651,43.400002263486385,False,False,3
4124,4124,760545443,0.0082981,651,43.400002263486385,False,False,3
4125,4125,760621146,0.0075703,651,43.400002263486385,False,False,3
4126,4126,760707899,0.0086753,652,43.46666893362999,False,False,3
4127,4127,760800395,0.0092496,652,43.46666893362999,False,False,3
4128,4128,760890561,0.0090166,652,43.46666893362999,False,False,3
4129,4129,760957969,0.0067408,652,43.46666893362999,False,False,3
4130,4130,761047933,0.0089964,653,43.533335603773594,False,False,3
4131,4131,761133960,0.0086027,653,43.533335603773594,False,False,3
4132,4132,761222936,0.0088976,653,43.533335603773594,False,False,3
4133,4133,761286810,0.0063874,653,43.533335603773594,False,False,3
4134,4134,761384870,0.009806,654,43.6000022739172,False,False,3
4135,4135,761469733,0.0084863,654,43.6000022739172,False,False,3
4136,4136,761537468,0.0067735,654,43.6000022739172,False,False,3
4137,4137,761627196,0.0089728,654,43.6000022739172,False,False,3
4138,4138,761726104,0.0098908,655,43.6666689440608,False,False,3
4139,4139,761792784,0.006668,655,43.6666689440608,False,False,3
4140,4140,761881254,0.008847,655,43.6666689440608,False,False,3
4141,4141,761967244,0.008599,656,43.733335614204407,False,False,3
4142,4142,762053537,0.0086293,656,43.733335614204407,False,False,3
4143,4143,762141061,0.0087524,656,43.733335614204407,False,False,3
4144,4144,762204173,0.0063112,656,43.733335614204407,False,False,3
4145,4145,762291398,0.0087225,656,43.733335614204407,False,False,3
4146,4146,762377505,0.0086107,657,43.800002284348011,False,False,3
4147,4147,762465032,0.0087527,657,43.800002284348011,False,False,3
4148,4148,762548831,0.0083799,657,43.800002284348011,False,False,3
4149,4149,762638569,0.0089738,658,43.866668954491615,False,False,3
4150,4150,762700023,0.0061454,658,43.866668954491615,False,False,3
4151,4151,762792871,0.0092848,658,43.866668954491615,False,False,3
4152,4152,762884704,0.0091833,658,43.866668954491615,False,False,3
4153,4153,762951203,0.0066499,658,43.866668954491615,False,False,3
4154,4154,763033318,0.0082115,659,43.93333562463522,False,False,3
4155,4155,763123557,0.0090239,659,43.93333562463522,False,False,3
4156,4156,763203491,0.0079934,659,43.93333562463522,False,False,3
4157,4157,763302464,0.0098973,660,44.000002294778824,False,False,3
4158,4158,763365136,0.0062672,660,44.000002294778824,False,False,3
4159,4159,763452302,0.0087166,660,44.000002294778824,False,False,3
4160,4160,763533292,0.008099,660,44.000002294778824,False,False,3
4161,4161,763634016,0.0100724,661,44.066668964922428,False,False,3
4162,4162,763727421,0.0093405,661,44.066668964922428,False,False,3
4163,4163,763791450,0.0064029,661,44.066668964922428,False,False,3
4164,4164,763881376,0.0089926,661,44.066668964922428,False,False,3
4165,4165,763968083,0.0086707,662,44.133335635066032,False,False,3
4166,4166,764037921,0.0069838,662,44.133335635066032,False,False,3
4167,4167,764125689,0.0087768,662,44.133335635066032,False,False,3
4168,4168,764221687,0.0095998,662,44.133335635066032,False,False,3
4169,4169,764283562,0.0061875,662,44.133335635066032,False,False,3
4170,4170,764392242,0.010868,663,44.200002305209637,False,False,3
4171,4171,764456610,0.0064368,663,44.200002305209637,False,False,3
4172,4172,764550477,0.0093867,663,44.200002305209637,False,False,3
4173,4173,764639317,0.008884,664,44.266668975353241,False,False,3
4174,4174,764706179,0.0066862,664,44.266668975353241,False,False,3
4175,4175,764795343,0.0089164,664,44.266668975353241,False,False,3
4176,4176,764885966,0.0090623,664,44.266668975353241,False,False,3
4177,4177,764974430,0.0088464,665,44.333335645496845,False,False,3
4178,4178,765042659,0.0068229,665,44.333335645496845,False,False,3
4179,4179,765132524,0.0089865,665,44.333335645496845,False,False,3
4180,4180,765217526,0.0085002,665,44.333335645496845,False,False,3
4181,4181,765290873,0.0073347,665,44.333335645496845,False,False,3
4182,4182,765376950,0.0086077,666,44.40000231564045,False,False,3
4183,4183,765450187,0.0073237,666,44.40000231564045,False,False,3
4184,4184,765534274,0.0084087,666,44.40000231564045,False,False,3
4185,4185,765625206,0.0090932,666,44.40000231564045,False,False,3
4186,4186,765715666,0.009046,667,44.466668985784054,False,False,3
4187,4187,765785767,0.0070101,667,44.466668985784054,False,False,3
4188,4188,765870049,0.0084282,667,44.466668985784054,False,False,3
4189,4189,765959057,0.0089008,667,44.466668985784054,False,False,3
4190,4190,766053461,0.0094404,668,44.533335655927658,False,False,3
4191,4191,766118911,0.006545,668,44.533335655927658,False,False,3
4192,4192,766208827,0.0089916,668,44.533335655927658,False,False,3
4193,4193,766294426,0.0085599,668,44.533335655927658,False,False,3
4194,4194,766389529,0.0095103,669,44.600002326071262,False,False,3
4195,4195,766451978,0.0062449,669,44.600002326071262,False,False,3
4196,4196,766540994,0.0089016,669,44.600002326071262,False,False,3
4197,4197,766629644,0.008865,670,44.666668996214867,False,False,3
4198,4198,766706501,0.0076857,670,44.666668996214867,False,False,3
4199,4199,766799877,0.0093376,670,44.666668996214867,False,False,3
4200,4200,766881773,0.0081896,670,44.666668996214867,False,False,3
4201,4201,766952649,0.0070876,670,44.666668996214867,False,False,3
4202,4202,767049996,0.0097347,671,44.733335666358471,False,False,3
4203,4203,767116381,0.0066385,671,44.733335666358471,False,False,3
4204,4204,767210045,0.0093664,671,44.733335666358471,False,False,3
4205,4205,767304438,0.0094393,672,44.800002336502075,False,False,3
4206,4206,767383082,0.0078644,672,44.800002336502075,False,False,3
4207,4207,767476549,0.0093467,672,44.800002336502075,False,False,3
4208,4208,767523709,0.004716,672,44.800002336502075,False,False,3
4209,4209,767629660,0.0105951,672,44.800002336502075,False,False,3
4210,4210,767726962,0.0097302,673,44.866669006645679,False,False,3
4211,4211,767771980,0.0045018,673,44.866669006645679,False,False,3
4212,4212,767889415,0.0117435,673,44.866669006645679,False,False,3
4213,4213,767962876,0.0073461,673,44.866669006645679,False,False,3
4214,4214,768056619,0.0093743,674,44.933335676789284,False,False,3
4215,4215,768123475,0.0066856,674,44.933335676789284,False,False,3
4216,4216,768234520,0.0111045,674,44.933335676789284,False,False,3
4217,4217,768284881,0.0050361,674,44.933335676789284,False,False,3
4218,4218,768392449,0.0107568,675,45.000002346932888,False,False,3
4219,4219,768464559,0.007211,675,45.000002346932888,False,False,3
4220,4220,768548952,0.0084393,675,45.000002346932888,False,False,3
4221,4221,768635926,0.0086974,676,45.066669017076492,False,False,3
4222,4222,768718034,0.0082108,676,45.066669017076492,False,False,3
4223,4223,768792319,0.0074285,676,45.066669017076492,False,False,3
4224,4224,768869317,0.0076998,676,45.066669017076492,False,False,3
4225,4225,768969547,0.010023,677,45.1333356872201,False,False,3
4226,4226,769046718,0.0077171,677,45.1333356872201,False,False,3
4227,4227,769141920,0.0095202,677,45.1333356872201,False,False,3
4228,4228,769190292,0.0048372,677,45.1333356872201,False,False,3
4229,4229,769284821,0.0094529,677,45.1333356872201,False,False,3
4230,4230,769362382,0.0077561,678,45.2000023573637,False,False,3
4231,4231,769452081,0.0089699,678,45.2000023573637,False,False,3
4232,4232,769550416,0.0098335,678,45.2000023573637,False,False,3
4233,4233,769617597,0.0067181,678,45.2000023573637,False,False,3
4234,4234,769711532,0.0093935,679,45.266669027507305,False,False,3
4235,4235,769807722,0.009619,679,45.266669027507305,False,False,3
4236,4236,769875492,0.006777,679,45.266669027507305,False,False,3
4237,4237,769979935,0.0104443,680,45.333335697650909,False,False,3
4238,4238,770022426,0.0042491,680,45.333335697650909,False,False,3
4239,4239,770122622,0.0100196,680,45.333335697650909,False,False,3
4240,4240,770217913,0.0095291,680,45.333335697650909,False,False,3
4241,4241,770296595,0.0078682,680,45.333335697650909,False,False,3
4242,4242,770367851,0.0071256,681,45.400002367794514,False,False,3
4243,4243,770467444,0.0099593,681,45.400002367794514,False,False,3
4244,4244,770540130,0.0072686,681,45.400002367794514,False,False,3
4245,4245,770617625,0.0077495,681,45.400002367794514,False,False,3
4246,4246,770714494,0.0096869,682,45.466669037938118,False,False,3
4247,4247,770783684,0.006919,682,45.466669037938118,False,False,3
4248,4248,770880224,0.009654,682,45.466669037938118,False,False,3
4249,4249,770973134,0.009291,683,45.533335708081722,False,False,3
4250,4250,771057475,0.0084341,683,45.533335708081722,False,False,3
4251,4251,771126888,0.0069413,683,45.533335708081722,False,False,3
4252,4252,771216751,0.0089863,683,45.533335708081722,False,False,3
4253,4253,771281605,0.0064854,683,45.533335708081722,False,False,3
4254,4254,771388133,0.0106528,684,45.600002378225327,False,False,3
4255,4255,771459424,0.0071291,684,45.600002378225327,False,False,3
4256,4256,771539109,0.0079685,684,45.600002378225327,False,False,3
4257,4257,771643000,0.0103891,685,45.666669048368931,False,False,3
4258,4258,771691658,0.0048658,685,45.666669048368931,False,False,3
4259,4259,771808409,0.0116751,685,45.666669048368931,False,False,3
4260,4260,771878240,0.0069831,685,45.666669048368931,False,False,3
4261,4261,771979213,0.0100973,686,45.733335718512535,False,False,3
4262,4262,772052671,0.0073458,686,45.733335718512535,False,False,3
4263,4263,772132579,0.0079908,686,45.733335718512535,False,False,3
4264,4264,772209167,0.0076588,686,45.733335718512535,False,False,3
4265,4265,772285348,0.0076181,686,45.733335718512535,False,False,3
4266,4266,772376171,0.0090823,687,45.800002388656139,False,False,3
4267,4267,772464691,0.008852,687,45.800002388656139,False,False,3
4268,4268,772547642,0.0082951,687,45.800002388656139,False,False,3
4269,4269,772617441,0.0069799,687,45.800002388656139,False,False,3
4270,4270,772702456,0.0085015,688,45.866669058799744,False,False,3
4271,4271,772799717,0.0097261,688,45.866669058799744,False,False,3
4272,4272,772893642,0.0093925,688,45.866669058799744,False,False,3
4273,4273,772964367,0.0070725,689,45.933335728943348,False,False,3
4274,4274,773058989,0.0094622,689,45.933335728943348,False,False,3
4275,4275,773121938,0.0062949,689,45.933335728943348,False,False,3
4276,4276,773214119,0.0092181,689,45.933335728943348,False,False,3
4277,4277,773302817,0.0088698,690,46.000002399086952,False,False,3
4278,4278,773374315,0.0071498,690,46.000002399086952,False,False,3
4279,4279,773461924,0.0087609,690,46.000002399086952,False,False,3
4280,4280,773564777,0.0102853,690,46.000002399086952,False,False,3
4281,4281,773629653,0.0064876,691,46.066669069230556,False,False,3
4282,4282,773701357,0.0071704,691,46.066669069230556,False,False,3
4283,4283,773784911,0.0083554,691,46.066669069230556,False,False,3
4284,4284,773885343,0.0100432,691,46.066669069230556,False,False,3
4285,4285,773953494,0.0068151,691,46.066669069230556,False,False,3
4286,4286,774046667,0.0093173,692,46.133335739374161,False,False,3
4287,4287,774143686,0.0097019,692,46.133335739374161,False,False,3
4288,4288,774209724,0.0066038,692,46.133335739374161,False,False,3
4289,4289,774300129,0.0090405,693,46.200002409517765,False,False,3
4290,4290,774366145,0.0066016,693,46.200002409517765,False,False,3
4291,4291,774451483,0.0085338,693,46.200002409517765,False,False,3
4292,4292,774544132,0.0092649,693,46.200002409517765,False,False,3
4293,4293,774641747,0.0097615,694,46.266669079661369,False,False,3
4294,4294,774705564,0.0063817,694,46.266669079661369,False,False,3
4295,4295,774803119,0.0097555,694,46.266669079661369,False,False,3
4296,4296,774887185,0.0084066,694,46.266669079661369,False,False,3
4297,4297,774968039,0.0080854,695,46.333335749804974,False,False,3
4298,4298,775035966,0.0067927,695,46.333335749804974,False,False,3
4299,4299,775133938,0.0097972,695,46.333335749804974,False,False,3
4300,4300,775219539,0.0085601,695,46.333335749804974,False,False,3
4301,4301,775290937,0.0071398,695,46.333335749804974,False,False,3
4302,4302,775377472,0.0086535,696,46.400002419948578,False,False,3
4303,4303,775468915,0.0091443,696,46.400002419948578,False,False,3
4304,4304,775532489,0.0063574,696,46.400002419948578,False,False,3
4305,4305,775634076,0.0101587,697,46.466669090092182,False,False,3
4306,4306,775703831,0.0069755,697,46.466669090092182,False,False,3
4307,4307,775784266,0.0080435,697,46.466669090092182,False,False,3
4308,4308,775877203,0.0092937,697,46.466669090092182,False,False,3
4309,4309,775956236,0.0079033,697,46.466669090092182,False,False,3
4310,4310,776058942,0.0102706,698,46.533335760235786,False,False,3
4311,4311,776129348,0.0070406,698,46.533335760235786,False,False,3
4312,4312,776203486,0.0074138,698,46.533335760235786,False,False,3
4313,4313,776293989,0.0090503,698,46.533335760235786,False,False,3
4314,4314,776376416,0.0082427,699,46.600002430379391,False,False,3
4315,4315,776476018,0.0099602,699,46.600002430379391,False,False,3
4316,4316,776549605,0.0073587,699,46.600002430379391,False,False,3
4317,4317,776616526,0.0066921,699,46.600002430379391,False,False,3
4318,4318,776722008,0.0105482,700,46.666669100522995,False,False,3
4319,4319,776794971,0.0072963,700,46.666669100522995,False,False,3
4320,4320,776870281,0.007531,700,46.666669100522995,False,False,3
4321,4321,776965728,0.0095447,701,46.7333357706666,False,False,3
4322,4322,777038739,0.0073011,701,46.7333357706666,False,False,3
4323,4323,777139324,0.0100585,701,46.7333357706666,False,False,3
4324,4324,777207530,0.0068206,701,46.7333357706666,False,False,3
4325,4325,777311024,0.0103494,702,46.8000024408102,False,False,3
4326,4326,777359918,0.0048894,702,46.8000024408102,False,False,3
4327,4327,777462829,0.0102911,702,46.8000024408102,False,False,3
4328,4328,777544703,0.0081874,702,46.8000024408102,False,False,3
4329,4329,777623895,0.0079192,702,46.8000024408102,False,False,3
4330,4330,777721497,0.0097602,703,46.866669110953808,False,False,3
4331,4331,777797240,0.0075743,703,46.866669110953808,False,False,3
4332,4332,777891738,0.0094498,703,46.866669110953808,False,False,3
4333,4333,777965446,0.0073708,704,46.933335781097412,False,False,3
4334,4334,778061150,0.0095704,704,46.933335781097412,False,False,3
4335,4335,778135334,0.0074184,704,46.933335781097412,False,False,3
4336,4336,778203958,0.0068624,704,46.933335781097412,False,False,3
4337,4337,778305001,0.0101043,705,47.000002451241016,False,False,3
4338,4338,778382432,0.0077431,705,47.000002451241016,False,False,3
4339,4339,778451779,0.0069347,705,47.000002451241016,False,False,3
4340,4340,778544077,0.0092298,705,47.000002451241016,False,False,3
4341,4341,778631661,0.0087584,706,47.066669121384621,False,False,3
4342,4342,778698790,0.0067129,706,47.066669121384621,False,False,3
4343,4343,778784863,0.0086073,706,47.066669121384621,False,False,3
4344,4344,778881019,0.0096156,706,47.066669121384621,False,False,3
4345,4345,778972466,0.0091447,707,47.133335791528225,False,False,3
4346,4346,779042607,0.0070141,707,47.133335791528225,False,False,3
4347,4347,779134730,0.0092123,707,47.133335791528225,False,False,3
4348,4348,779207342,0.0072612,707,47.133335791528225,False,False,3
4349,4349,779314813,0.0107471,708,47.200002461671829,False,False,3
4350,4350,779362845,0.0048032,708,47.200002461671829,False,False,3
4351,4351,779473625,0.011078,708,47.200002461671829,False,False,3
4352,4352,779542521,0.0068896,708,47.200002461671829,False,False,3
4353,4353,779639460,0.0096939,709,47.266669131815434,False,False,3
4354,4354,779714678,0.0075218,709,47.266669131815434,False,False,3
4355,4355,779793962,0.0079284,709,47.266669131815434,False,False,3
4356,4356,779884259,0.0090297,709,47.266669131815434,False,False,3
4357,4357,779954844,0.0070585,709,47.266669131815434,False,False,3
4358,4358,780042286,0.0087442,710,47.333335801959038,False,False,3
4359,4359,780117646,0.007536,710,47.333335801959038,False,False,3
4360,4360,780212208,0.0094562,710,47.333335801959038,False,False,3
4361,4361,780296008,0.00838,710,47.333335801959038,False,False,3
4362,4362,780368648,0.007264,711,47.400002472102642,False,False,3
4363,4363,780459627,0.0090979,711,47.400002472102642,False,False,3
4364,4364,780563654,0.0104027,711,47.400002472102642,False,False,3
4365,4365,780608920,0.0045266,711,47.400002472102642,False,False,3
4366,4366,780716655,0.0107735,712,47.466669142246246,False,False,3
4367,4367,780785574,0.0068919,712,47.466669142246246,False,False,3
4368,4368,780891239,0.0105665,712,47.466669142246246,False,False,3
4369,4369,780959282,0.0068043,712,47.466669142246246,False,False,3
4370,4370,781032068,0.0072786,713,47.533335812389851,False,False,3
4371,4371,781126446,0.0094378,713,47.533335812389851,False,False,3
4372,4372,781206163,0.0079717,713,47.533335812389851,False,False,3
4373,4373,781302693,0.009653,714,47.600002482533455,False,False,3
4374,4374,781376829,0.0074136,714,47.600002482533455,False,False,3
4375,4375,781473108,0.0096279,714,47.600002482533455,False,False,3
4376,4376,781542495,0.0069387,714,47.600002482533455,False,False,3
4377,4377,781642752,0.0100257,715,47.666669152677059,False,False,3
4378,4378,781709231,0.0066479,715,47.666669152677059,False,False,3
4379,4379,781819566,0.0110335,715,47.666669152677059,False,False,3
4380,4380,781862312,0.0042746,715,47.666669152677059,False,False,3
4381,4381,781964262,0.010195,716,47.733335822820663,False,False,3
4382,4382,782057448,0.0093186,716,47.733335822820663,False,False,3
4383,4383,782132199,0.0074751,716,47.733335822820663,False,False,3
4384,4384,782204562,0.0072363,716,47.733335822820663,False,False,3
4385,4385,782315026,0.0110464,717,47.800002492964268,False,False,3
4386,4386,782377471,0.0062445,717,47.800002492964268,False,False,3
4387,4387,782474162,0.0096691,717,47.800002492964268,False,False,3
4388,4388,782536665,0.0062503,717,47.800002492964268,False,False,3
4389,4389,782646790,0.0110125,718,47.866669163107872,False,False,3
4390,4390,782713660,0.006687,718,47.866669163107872,False,False,3
4391,4391,782786752,0.0073092,718,47.866669163107872,False,False,3
4392,4392,782879819,0.0093067,718,47.866669163107872,False,False,3
4393,4393,782950738,0.0070919,718,47.866669163107872,False,False,3
4394,4394,783052603,0.0101865,719,47.933335833251476,False,False,3
4395,4395,783133360,0.0080757,719,47.933335833251476,False,False,3
4396,4396,783203722,0.0070362,719,47.933335833251476,False,False,3
4397,4397,783285015,0.0081293,719,47.933335833251476,False,False,3
4398,4398,783382203,0.0097188,720,48.000002503395081,False,False,3
4399,4399,783452574,0.0070371,720,48.000002503395081,False,False,3
4400,4400,783555444,0.010287,720,48.000002503395081,False,False,3
4401,4401,783626386,0.0070942,720,48.000002503395081,False,False,3
4402,4402,783705607,0.0079221,721,48.066669173538685,False,False,3
4403,4403,783796357,0.009075,721,48.066669173538685,False,False,3
4404,4404,783891975,0.0095618,721,48.066669173538685,False,False,3
4405,4405,783968615,0.007664,722,48.133335843682289,False,False,3
4406,4406,784054535,0.008592,722,48.133335843682289,False,False,3
4407,4407,784131623,0.0077088,722,48.133335843682289,False,False,3
4408,4408,784209013,0.007739,722,48.133335843682289,False,False,3
4409,4409,784314434,0.0105421,723,48.200002513825893,False,False,3
4410,4410,784396008,0.0081574,723,48.200002513825893,False,False,3
4411,4411,784457203,0.0061195,723,48.200002513825893,False,False,3
4412,4412,784559065,0.0101862,723,48.200002513825893,False,False,3
4413,4413,784627917,0.0068852,723,48.200002513825893,False,False,3
4414,4414,784699916,0.0071999,724,48.2666691839695,False,False,3
4415,4415,784799279,0.0099363,724,48.2666691839695,False,False,3
4416,4416,784886592,0.0087313,724,48.2666691839695,False,False,3
4417,4417,784957743,0.0071151,724,48.2666691839695,False,False,3
4418,4418,785057702,0.0099959,725,48.3333358541131,False,False,3
4419,4419,785124169,0.0066467,725,48.3333358541131,False,False,3
4420,4420,785223346,0.0099177,725,48.3333358541131,False,False,3
4421,4421,785288969,0.0065623,725,48.3333358541131,False,False,3
4422,4422,785391760,0.0102791,726,48.400002524256706,False,False,3
4423,4423,785463859,0.0072099,726,48.400002524256706,False,False,3
4424,4424,785543110,0.0079251,726,48.400002524256706,False,False,3
4425,4425,785623970,0.008086,726,48.400002524256706,False,False,3
4426,4426,785701739,0.0077769,727,48.466669194400311,False,False,3
4427,4427,785805219,0.010348,727,48.466669194400311,False,False,3
4428,4428,785858935,0.0053716,727,48.466669194400311,False,False,3
4429,4429,785961871,0.0102936,727,48.466669194400311,False,False,3
4430,4430,786024024,0.0062153,728,48.533335864543915,False,False,3
4431,4431,786144802,0.0120778,728,48.533335864543915,False,False,3
4432,4432,786192962,0.004816,728,48.533335864543915,False,False,3
4433,4433,786310616,0.0117654,729,48.600002534687519,False,False,3
4434,4434,786360962,0.0050346,729,48.600002534687519,False,False,3
4435,4435,786463918,0.0102956,729,48.600002534687519,False,False,3
4436,4436,786563662,0.0099744,729,48.600002534687519,False,False,3
4437,4437,786610189,0.0046527,729,48.600002534687519,False,False,3
4438,4438,786699455,0.0089266,730,48.666669204831123,False,False,3
4439,4439,786803821,0.0104366,730,48.666669204831123,False,False,3
4440,4440,786870104,0.0066283,730,48.666669204831123,False,False,3
4441,4441,786970394,0.010029,731,48.733335874974728,False,False,3
4442,4442,787034823,0.0064429,731,48.733335874974728,False,False,3
4443,4443,787126095,0.0091272,731,48.733335874974728,False,False,3
4444,4444,787209733,0.0083638,731,48.733335874974728,False,False,3
4445,4445,787306360,0.0096627,732,48.800002545118332,False,False,3
4446,4446,787369318,0.0062958,732,48.800002545118332,False,False,3
4447,4447,787462981,0.0093663,732,48.800002545118332,False,False,3
4448,4448,787560064,0.0097083,732,48.800002545118332,False,False,3
4449,4449,787627506,0.0067442,732,48.800002545118332,False,False,3
4450,4450,787738735,0.0111229,733,48.866669215261936,False,False,3
4451,4451,787783531,0.0044796,733,48.866669215261936,False,False,3
4452,4452,787879933,0.0096402,733,48.866669215261936,False,False,3
4453,4453,787956882,0.0076949,733,48.866669215261936,False,False,3
4454,4454,788058586,0.0101704,734,48.93333588540554,False,False,3
4455,4455,788125367,0.0066781,734,48.93333588540554,False,False,3
4456,4456,788219627,0.009426,734,48.93333588540554,False,False,3
4457,4457,788286435,0.0066808,734,48.93333588540554,False,False,3
4458,4458,788386008,0.0099573,735,49.000002555549145,False,False,3
4459,4459,788456529,0.0070521,735,49.000002555549145,False,False,3
4460,4460,788541379,0.008485,735,49.000002555549145,False,False,3
4461,4461,788636221,0.0094842,736,49.066669225692749,False,False,3
4462,4462,788708569,0.0072348,736,49.066669225692749,False,False,3
4463,4463,788810267,0.0101698,736,49.066669225692749,False,False,3
4464,4464,788862324,0.0052057,736,49.066669225692749,False,False,3
4465,4465,788967720,0.0105396,737,49.133335895836353,False,False,3
4466,4466,789043038,0.0075318,737,49.133335895836353,False,False,3
4467,4467,789133649,0.0090611,737,49.133335895836353,False,False,3
4468,4468,789202699,0.006905,737,49.133335895836353,False,False,3
4469,4469,789294288,0.0091589,737,49.133335895836353,False,False,3
4470,4470,789388468,0.009418,738,49.200002565979958,False,False,3
4471,4471,789452154,0.0063686,738,49.200002565979958,False,False,3
4472,4472,789540590,0.0088436,738,49.200002565979958,False,False,3
4473,4473,789626274,0.0085684,738,49.200002565979958,False,False,3
4474,4474,789711479,0.0085205,739,49.266669236123562,False,False,3
4475,4475,789798923,0.0087444,739,49.266669236123562,False,False,3
4476,4476,789881648,0.0082725,739,49.266669236123562,False,False,3
4477,4477,789970936,0.0089288,740,49.333335906267166,False,False,3
4478,4478,790036435,0.0065499,740,49.333335906267166,False,False,3
4479,4479,790132299,0.0095864,740,49.333335906267166,False,False,3
4480,4480,790199038,0.0066739,740,49.333335906267166,False,False,3
4481,4481,790309243,0.0110205,741,49.40000257641077,False,False,3
4482,4482,790377711,0.0068468,741,49.40000257641077,False,False,3
